"OMSTenantId","OrganizationName","Country","StorageTB","LicensesEnabled","LicensesAcquired","LicenseToEnabledRatio","SignalCount","ImpersonationRiskScore","RiskTier","IsBrandNamePattern","IsInstitutionNamePattern","IsFakeNameHint","PooledProvisioningPlausible","TriageLane"
"1c58149f-5ed9-4240-84db-946b42ec1d4a","FLORENCE MELTON SCHOOL","United States","1.668","37","38","1.03","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"a203447e-f6ce-4806-94a2-6fbb8a50cf5b","TECHO SEN INSTITUTE OF PUBLIC WORK AND TRANSPORT","Cambodia","1.661","10","400","40","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"4578b182-6bde-4fac-b60d-da5140a8130b","EMMANUEL THEOLOGICAL COLLEGE","United Kingdom","1.639","23","284","12.35","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"6be1532b-1654-4afc-b31b-33bd9a5f8f40","SG INTERNATIONAL PUBLIC SCHOOL","India","1.638","2","1600","800","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"6388ded6-d3e1-4ab8-8edb-a8cf9dcb4bb0","ACCELERATE INSTITUTE","United States","1.563","29","308","10.62","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"fdaf15ec-77b8-4dfe-977d-efc2fad322d1","CAMIGUIN POLYTECHNIC STATE COLLEGE","Philippines","1.547","17","3280","192.94","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"757f53c8-a528-410e-b613-7c5f86b22b6f","MOUNT ST. PATRICK ACADEMY","India","1.533","5","1000","200","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"7dbc43ea-342e-4418-8e17-8a767ae132ed","AMRITA PUBLIC SCHOOL","India","1.504","3","500","166.67","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"50cb33f4-cddc-4cb1-800a-d10eedfae100","ITALIAN BILINGUAL SCHOOL","Australia","1.502","16","0","0","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"a2eea2fd-5ae2-49c5-b4d5-f82e6996bc99","THE RAJASTHAN INTERNATIONAL SCHOOL","India","1.477","9","1000","111.11","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"ecabbc4c-6821-447c-8091-70679f230364","BURGMANN COLLEGE","Australia","1.452","35","38","1.09","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"85e768d7-5cf8-4e6b-8a24-4c66781029c5","ALFAISAL INTERNATIONAL SCHOOL","Saudi Arabia","1.409","5","1000","200","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"b5170ef8-8f10-4ab3-a16f-33027adcad26","KINGS COPSE PRIMARY SCHOOL","United Kingdom","1.365","21","1220","58.1","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"72c28f24-61ff-4068-9f14-25274c0b49cd","AUSTRALIAN EARLY CHILDHOOD COLLEGE","Australia","1.355","39","42","1.08","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"0d3d110c-591a-4710-972b-4637a2d16fe7","MONTANA ACADEMY OF SALONS","United States","1.347","29","3000026","103449.17","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"20661579-5701-4d24-b0d8-3593fb65c05a","STANMORE PRIMARY SCHOOL","United Kingdom","1.344","33","2166","65.64","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"c8033ca3-182f-4003-8827-343230b04b22","UNIVERSITY INDUSTRY INNOVATION NETWORK B.V.","Netherlands","1.335","21","21","1","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"cc0d9caf-615a-48e3-b922-4f48267b312e","FRAMHALDSSKOLINN I MOSFELLSBAE - SCHOOL IN MOSFELLSBAER","Iceland","1.332","27","2520","93.33","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"5e8bf519-a1d0-4351-9f13-7d36c9928ee4","BC SCHOOL SPORTS","Canada","1.279","19","17","0.89","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"466718d7-ff95-45fc-bc8a-18d284d9159b","SENSE COLLEGE","United Kingdom","1.258","4","5","1.25","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"dc69ca06-b4fd-47c1-8d03-a69aa8b804ac","CAMBRIDGE SCHOOL OF CULINARY ARTS","United States","1.247","45","160","3.56","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"8fb814f0-f6d9-4d66-a59e-63cf2736cd99","INTERNATIONAL COLLEGE OF DIGITAL INNOVATION CHIANGMAI UNIVERSITY","Thailand","1.247","20","16","0.8","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"aa8b68a2-92cf-4e25-8a71-bcdcd2385cee","COMET NURSERY SCHOOL AND CHILDREN'S CENTRE","United Kingdom","1.189","46","217","4.72","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"f25bb7a6-8e34-4e25-98ae-1e2690dc6141","SCHOOL MAILINGS","United Kingdom","1.188","13","13","1","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"dc2de343-068f-41de-8722-b651426b0dc0","KINGS HALL COLLEGE","United Kingdom","1.179","31","36","1.16","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"2b76218d-b695-4873-bb86-02f9ee0e8770","LIFESCIENCE ACCESS ACADEMY","United Kingdom","1.174","23","24","1.04","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"eb0b360d-4242-4968-be06-f3735dfacfd4","CONSORTIUM OF STATE SCHOOL BOARDS ASSOCIATIONS","United States","1.171","20","27","1.35","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"279510a7-43f6-4d36-89f9-fd3a98cc52ce","ATLANTIC CANADA LANGUAGE ACADEMY (ACLA)","Canada","1.159","27","27","1","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"e1cef873-c0fa-470f-8969-f91bd5a0c53f","LEONARDO ACADEMY, INC","United States","1.152","41","47","1.15","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"9186e377-3574-4a53-a99e-9a5070893981","ALL INDIA INSTITUTE OF MEDICAL SCIENCES RISHIKESH","India","1.151","19","1000","52.63","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"e9841ba0-e42e-464d-8c6f-67d38663951d","POTTY TRAINING ACADEMY","United Kingdom","1.144","11","11","1","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"5091b4d9-5e54-4aa9-8f38-f54e14dfd519","INTERNATIONAL SCHOOL OF NEUCH??TEL","Switzerland","1.134","26","26","1","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"2449b482-99bd-4d1e-8041-704b1dabbd66","ANAND NIKETAN SCHOOL SHILAJ","India","1.085","27","5500","203.7","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"2d7387c0-99dc-4d92-9d05-6e4eae2887b3","SHERWOOD HIGH SCHOOL BAND BOOSTER CLUB","United States","1.079","25","40","1.6","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"db0f4d2c-1512-447c-b793-ca88eeafb4ab","RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK","United States","1.066","13","13","1","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"0f0a998d-eb1a-4b9d-b021-b0574b3f6784","DAR AL SALAM SCHOOL","Kuwait","1.051","1","500","500","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"f63384b6-579c-40c6-a1c3-e02e92388651","OSM AVIATION ACADEMY","Sweden","1.032","14","14","1","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"54afc249-f7ef-4647-9029-38a6412ee8ca","THE ROYAL ACADEMY OF CULINARY ARTS","United Kingdom","1.021","19","31","1.63","3","25","LOW","False","True","False","False","Investigate-Next-Wave"
"2ae479e2-09ba-4cad-b2fe-bfe5cb9df618","GRIFFITHS SCHOOL","South Africa","9.55","1","1000","1000","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"67866c00-a47f-42ef-b502-5531877b7746","IL SCHOOL","Hong Kong SAR","8.496","6","10000","1666.67","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"2db721fc-1db7-48f8-8f18-4a709bf39c21","SHATIN TSUNG TSIN SECONDARY SCHOOL","Hong Kong SAR","7.288","10","15000","1500","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"20f539c4-9467-48d9-8d3b-e2fc6290ec7b","SWINBURNE UNIVERSITY OF TECHNOLOGY SARAWAK CAMPUS","Malaysia","6.759","9","45000","5000","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"76bb8255-9312-4ffe-997c-1afbeac6b05c","INSTITUTE OF TECHNOLOGY SLIGO","Ireland","4.984","20","39604","1980.2","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"314a279b-2c06-4df1-a40e-b0da9ea4cab4","X SCHOOL","United States","4.861","3","10000","3333.33","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"77b4e69e-c377-4b3d-9829-2746e693f0a9","ISTANBUL UNIVERSITY","Ukraine","4.379","3","5003","1667.67","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"51d4a8b1-9991-45bc-8741-1acb8108b2d3","THE BROOKSBANK SCHOOL","United Kingdom","3.129","1","5700","5700","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"809090c5-3dde-4090-93a3-dd8954de2b28","ALBERTON CHRISTIAN ACADEMY","South Africa","3.061","1","2084","2084","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"533d9bae-789d-4eed-8083-77022111ca0a","CITY SCHOOL","United Arab Emirates","2.81","5","11980","2396","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"9a23597a-155c-4899-9988-cb5b36592ce0","HERZING INSTITUTE OF CANADA LTD.","Canada","2.373","1","2188","2188","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"83b2263b-7329-4bc2-a307-65c230679bff","GERMANTOWN MUNICIPAL SCHOOL DISTRICT","United States","1.801","5","13000","2600","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"6ae7315d-e2a4-4baf-955d-ace6ce5e2ae1","ST XAVIER INTER COLLEGE","Indonesia","1.743","5","10000","2000","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"ac02b821-021d-422b-b003-b1a3fdcf193e","LINN-BENTON COMMUNITY COLLEGE","United States","1.671","2","10000","5000","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"4cfe41a0-e757-4756-859b-f6378200a06e","ST. BEDE'S CATHOLIC SCHOOL & SIXTH FORM COLLEGE","United Kingdom","1.543","3","8700","2900","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"1f495b9f-b607-48b6-b705-ac8d0ee4be9c","EAGLERIDGE HIGH SCHOOL","United States","1.521","7","10000","1428.57","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"352aecf8-f66c-4477-85e8-1b3fcd4ecbb7","""MANGALAM WORLD KIDS"" INTERNATIONAL SCHOOL","India","1.458","4","19990","4997.5","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"2b3a09e0-375a-421c-a02f-1cf0a984ca68","RUTLISH SCHOOL IN MERTON","United Kingdom","1.346","2","7000","3500","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"c0a34d9c-200f-48fa-a118-d79ac5603c09","CITY UNIVERSITY OF HONG KONG","Hong Kong SAR","1.33","4","10000","2500","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"6d698b4f-a712-4780-b0d4-c2f01ff4e5ab","C32786 UNIVERSITY","Singapore","1.08","7","10000","1428.57","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"75c66049-95a2-4e6c-86ed-5663c4ea41fa","UNIVERSITY OF SOUTHERN CALIFORNIA - DTS","United States","1.068","14","32625","2330.36","2","23","LOW","False","True","False","False","Investigate-Next-Wave"
"f490337a-206c-48d8-90b6-de6ca84fcebb","UNIVERSITY CANADA WEST","Canada","49.459","27","22000","814.81","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"04aa6ca8-a0ff-45f8-84cc-e47945909414","CAPE YORK GIRL ACADEMY","Australia","46.933","46","3000000","65217.39","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"c3638853-f667-413b-a347-ea082b228794","ENTERPRISE TRAINING SCHOOL","United States","35.175","15","2008","133.87","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"992b7d3d-faff-49f6-a25b-93ff14326b4c","SON LA COLLEGE","Vietnam","32.22","38","3000025","78948.03","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"fa60068a-649f-4ff8-9263-95426598350d","COLLEGE","New Zealand","24.037","22","3500000","159090.91","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"387e2736-d5eb-40fd-a0b1-65ec8c447252","SCHOOL OF FAITH","United States","19.376","38","52","1.37","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"43c362e0-ba16-423d-9577-09f7602cc107","OASIS ACADEMY JOHN WILLIAMS","United Kingdom","18.961","4","200","50","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"dda0d97a-ea2d-4f3d-aeba-49e7df1f984d","ALSOP HIGH SCHOOL","United Kingdom","16.622","26","1010000","38846.15","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"a74cd5ac-8c00-41be-822a-4024c961083c","LIMESTONE COUNTY DISTRICT ATTORNEY","United States","16.1","15","16","1.07","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"2114fb78-ba05-4f9b-9c8f-9139b42137d3","CONTRA COSTA COM COLLEGE DISTRICT","United States","15.485","37","800200","21627.03","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"7773e941-b1b9-4021-992f-4d7e5fdde5f5","NORTHWESTERN UNIVERSITY DEVELOPMENT","United States","14.905","37","3020016","81622.05","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"ecc65b32-6aba-4346-8a1b-39c0c33c1c50","MAXEY ACADEMY","United States","13.223","29","3000000","103448.28","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"8b024fa5-fcaf-47dd-885e-8c5552c9c7c3","KINGSTON EDUCATION INSTITUTE","India","12.014","2","1300","650","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"6971f144-915c-40f1-b3c1-c223c9282103","ST. MARY???S ICSE SCHOOL","India","11.089","2","1000","500","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"28e2455c-c0be-4145-b1eb-88fb593b5e0a","BALDWIN GIRLS HIGH SCHOOL","India","10.932","29","500","17.24","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"691e90e7-b8bc-40b6-8ca3-25e2449c4dd9","SANDYMOOR FREE SCHOOL","United Kingdom","10.673","7","2400","342.86","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"0a56505e-a116-4f79-bf3e-f8fb723f79d8","INTERNATIONAL MEDICAL ROBOTICS ACADEMY","Australia","10.235","49","75","1.53","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"a51eced4-6c08-4868-b12c-de8fd7805577","BIRMINGHAM-SOUTHERN COLLEGE","United States","10.201","22","1000016","45455.27","2","22","LOW","False","True","False","False","Investigate-Next-Wave"
"a878ad6a-b881-45bf-9720-1149bc12ae86","ONTARIO TECH UNIVERSITY","Canada","3.543","13","1005000","77307.69","1","22","LOW","False","True","False","True","Investigate-Next-Wave"
"87e60105-8aeb-464e-961b-80e89216785b","AUSTRALIAN INSTITUTE OF MACEDONIAN STUDIES (AIMS)","Australia","2.313","11","500030","45457.27","1","22","LOW","False","True","False","True","Investigate-Next-Wave"
"c5b763d2-4117-4d30-8ae2-303032f837b7","LAMPANG COMPUTER SCHOOL","Thailand","2.252","11","500000","45454.55","1","22","LOW","False","True","False","True","Investigate-Next-Wave"
"79c580c3-2da3-4f5c-950a-3d6232a0f292","THE COLLEGE OF FASHION & DESIGN","United Arab Emirates","2.002","16","500000","31250","1","22","LOW","False","True","False","True","Investigate-Next-Wave"
"be89a626-efff-4daa-8f5f-15f9bbbb7b33","ST JOHN'S LUTHERAN SCHOOL EUDUNDA","Australia","1.975","16","500387","31274.19","1","22","LOW","False","True","False","True","Investigate-Next-Wave"
"88d2a29a-7bc3-445c-aff3-a589f3658fb7","JOHN WESLEY SCHOOL","South Africa","1.87","18","1000008","55556","1","22","LOW","False","True","False","True","Investigate-Next-Wave"
"85fdc3de-8271-47b3-8f6b-76cec150265e","XTREME RADIO - SWANSEA UNIVERSITY","United Kingdom","1.563","15","1000000","66666.67","1","22","LOW","False","True","False","True","Investigate-Next-Wave"
"1f4be3bd-86b4-4138-9243-b94606763d6c","CHATHAM-KENT LAMBTON ADMINISTRATIVE SCHOOL SERVICES","Canada","1.117","15","1000011","66667.4","1","22","LOW","False","True","False","True","Investigate-Next-Wave"
"bed55d60-66b0-4afd-994e-26346d8d52f8","GRACEFIELD PREPARATORY SCHOOL","United Kingdom","1.097","13","1000000","76923.08","1","22","LOW","False","True","False","True","Investigate-Next-Wave"
"39dfac6a-a36d-4020-999b-b85482a6be8d","QUEZON NATIONAL AGRICULTURAL SCHOOL","Philippines","10.79","15","20500","1366.67","1","21","LOW","False","True","False","False","Investigate-Next-Wave"
"00d33cca-0c7e-49a9-9a44-d5a184ccabbe","MATERIALS INNOVATION INSTITUTE (M2I)","Netherlands","9.993","19","70","3.68","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"6a16fe20-c766-4b24-9ada-2995f9c60a75","ICAHN SCHOOL OF MEDICINE","United States","9.582","19","41","2.16","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"0c94d572-1050-43fd-be4d-d6272b15a763","CLINICAL SCHOOL COMPUTING SERVICE","United Kingdom","9.4","7","0","0","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"c54ccf10-dac6-4c34-a674-b0ac0dd4c23d","VIRTUAL SINGERS INTERNATIONAL SCHOOL","Hong Kong SAR","9.258","14","1120","80","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"ef5e021e-71e4-4aa1-840d-49afdd48f4e1","OUR OWN ENGLISH HIGH SCHOOL","United Arab Emirates","9.245","35","3000000","85714.29","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a4722b28-8432-4a16-8417-6770dd7976f1","PATHWAYS BIBLE COLLEGE","New Zealand","9.01","49","2200","44.9","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"2429b338-b946-499c-88c6-79b7df0068b0","FISHVILLAGE MIDDLE SCHOOL","Hong Kong SAR","8.975","6","1000","166.67","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d9c78dd7-9826-422a-810d-9ebdaeb44e2d","UNIFIED YI JING ACADEMY","Singapore","7.949","15","15","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"c37f281e-381e-418d-a013-c5b13f74ce40","NITTE SCHOOL OF ARCHITECTURE","India","7.562","2","1000","500","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"b6c24982-3618-4d61-9a75-efe59f0fee4d","ADDICT DANCE ACADEMY","United Kingdom","6.835","18","18","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"447cc6ad-12a3-4fc3-b527-7b3356d79b03","REAL ESTATE INSTITUTE OF VICTORIA LTD","Australia","6.645","39","60","1.54","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a917c3a1-a7e2-4f0c-ba92-84e71bf6e57f","WHEELERS HILL SECONDARY COLLEGE","Australia","6.57","46","3300","71.74","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"bda91ce4-a7e2-407b-8f39-9f02c77650fc","RADAR UNIVERSITY","United States","6.552","3","13","4.33","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"3e031777-ac90-4ef6-90f6-7b2db1717fba","NATIONAL INSTITUTE FOR THE HUMANITIES AND SOCIAL SCIENCES","South Africa","6.548","42","42","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"52f45f4c-65a7-47a1-bbe4-14192a9690d4","ACADEMY","United Kingdom","6.175","4","4","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"edf3a746-fe53-4d1a-bef2-b278e8145fdc","KITANADA ELEMENTARY SCHOOL","Japan","6.138","23","1011000","43956.52","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"344f1333-742f-4d17-b91b-32c8e867095c","HPI-ACADEMY","Germany","6.02","1","1","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"4c80757b-ba57-4e95-9fdf-ffa3819574ac","ASSUMPTION CONVENT SCHOOL","South Africa","5.949","38","6921","182.13","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a92381af-d75a-4ef3-b30d-9351e0242e0d","NEWTON SOLNEY CE INFANT SCHOOL","United Kingdom","5.891","35","6000","171.43","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"31942a40-7cc5-47c7-bc7f-45b353dd031d","TDV SCHOOL","Vietnam","5.861","6","1001","166.83","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"7bbb679d-e059-4e82-97bd-33e087a0e548","NORTHEASTERN STATE UNIVERSITY","United States","5.858","31","540308","17429.29","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"7f767562-86cd-424d-8610-0f6c27f0629c","THE INSTITUTE OF INTERNAL AUDITORS MALAYSIA","Malaysia","5.785","39","43","1.1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"41547357-ed87-4b88-a7d0-4afcdb92ca0c","ASIAN INTERNATIONAL SCHOOL.","India","5.717","3","1000","333.33","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"867cc8f1-a064-41a7-86bf-c300c135358e","SAINTS CATHOLIC COLLEGE","Australia","5.494","14","133","9.5","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"b29a5e0e-9531-4000-bd2d-cfaf2a0ff8af","ENGLISH CLUB LANGUAGE SCHOOL","Thailand","5.445","20","42","2.1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"cdeafe9e-3760-4e3c-b9e0-dbf6daf65c6e","HUNG VUONG HIGH SCHOOL","Vietnam","5.21","4","1002","250.5","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"ea8026b9-3cce-427e-a8cd-4e767be3c76d","AND ACADEMY PRIVATE LIMITED","India","5.192","21","3052","145.33","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"e15171c3-6e08-4400-8dff-ed4cf6e77ac0","SIBELIUS SCHOOL","South Africa","5.103","24","1000","41.67","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"5c53a41d-63b6-4434-9204-36532051b2a6","HERITAGE CHRISTIAN SCHOOL","Australia","5.054","43","1720","40","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"4dfdea3b-5bd1-4571-a0b1-078b1bb893b9","CITY INTERNATIONAL SCHOOL PIMPRI","India","5.045","19","5500","289.47","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"e935f84b-b11b-4188-b626-418d0a1d8b86","LANDERN SCHOOL","South Africa","4.813","10","1000","100","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"a3f4661b-e8c2-441a-8d7e-088018b141e9","ADOPT A SCHOOL FOUNDATION","South Africa","4.562","43","71","1.65","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"d2de04a2-465f-4605-9b46-cb128343201f","ST LAWRENCE RIVER INSTITUTE OF ENVIRONMENTAL SCIENCES","Canada","4.458","43","265","6.16","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"50f04ea6-c646-45f4-8be5-a81c3714d4ed","DANANG UNIVERSITY OF TECHNOLOGY","Vietnam","4.445","25","66990","2679.6","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"e7ae20f2-a6e7-4bf3-8b22-4c01c244d27c","MALTA BUSINESS SCHOOL","Malta","4.38","14","14","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"07c75910-7f9f-4821-90a3-5fe83ba8bef9","OPTION INSTITUTE AND FELLOWSHIP","United States","4.349","4","301","75.25","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"6bf68ec5-e89e-4b3d-9aec-712882610f5d","SAHYADRI POLYTECHNIC","China","4.3","15","1000","66.67","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"09b83762-2b93-40c8-b28f-c8ea36d4b723","PROSPERITY INSTITUTE LIMITED","United Kingdom","4.222","48","38","0.79","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"de9208c9-a4a6-46a3-af98-812df33a958e","SCHOOL OF ROBOTICS (SOR) PTE. LTD.","Singapore","4.212","21","21","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"3fc9f25c-b416-4394-a7a8-2d1543f43a18","SINGAPORE POLYTECHNIC INTERNATIONAL PTE LTD","Singapore","4.196","32","32","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"ddfe1f6f-af87-4b80-b356-e2f167747fda","KIDS AVENUE INTERNATIONAL KINDERGARTEN SCHOOL","Thailand","4.17","46","232","5.04","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"50306d45-ddb0-4506-badf-0c93f8fa5ae5","YITIAN COLLEGE","Japan","4.138","6","1000","166.67","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"01d11338-534f-4ebd-99b5-b42a3db4c8df","ACADEMY OF EXCELLENCE - INTERNATIONAL","United Kingdom","4.111","22","2002001","91000.05","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"795a92b4-3e98-4b3e-aa2a-dbcaf0334702","NEUROGEN BRAIN AND SPINE INSTITUTE","India","4.087","42","42","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"1e7c70f6-7afb-401a-8b05-c4d2feb0e6e7","AHLAN ACADEMY FOR EXCELLENCE SDN BHD","Malaysia","3.918","31","32","1.03","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"30685aee-f819-480f-a354-e33fb9e1e5d3","NORTH HILL INTERNATIONAL SCHOOL","India","3.893","9","500","55.56","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"8e8c2d23-7c45-49ff-8c0f-8422dc4e6555","CCL ACADEMY","United Kingdom","3.827","19","20","1.05","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"7d410e1f-b7e0-4079-9bc7-6c0bc430e2a7","AMERICAN COLLEGE OF PROSTHODONTISTS","United States","3.722","24","24","1","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"8a6df5d9-869e-4678-a7c1-9a4dc69adca1","THE CRAFT AND DESIGN INSTITUTE","South Africa","3.715","43","45","1.05","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"e62efdd1-c970-4498-adcc-21b694a37cd9","COLLEGE CHAMBERS","United Kingdom","3.712","43","45","1.05","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"363eb54e-221b-427e-a038-cecf52da939e","WESTFIELDS JUNIOR SCHOOL","United Kingdom","3.696","20","2120","106","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"ef235684-f0d6-4158-982b-be4e138bf90c","GLOBALGYAN ACADEMY OF MANAGEMENT EDUCATION PVT. LTD.","India","3.672","28","30","1.07","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"6a4ecc2b-4c37-482b-bfc0-1edd6f08f2f7","RISC INSTITUTE","United Arab Emirates","3.601","4","8","2","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"8006d6e4-036a-4f60-a754-e3e0cc8ed838","INTERNATIONAL ISLAMIC FIQH ACADEMY","Saudi Arabia","3.517","31","29","0.94","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"ba39d75c-dff6-400f-9f7b-9190b4d8a319","SYDNEY ROBOTICS ACADEMY","Australia","3.482","35","40003","1142.94","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
"ac134f5f-3a27-45c5-9386-7fa9d005db91","SINGAPORE COLLEGE OF INSURANCE","Singapore","3.472","49","58","1.18","2","17","LOW","False","True","False","False","Investigate-Next-Wave"
